lyrics,genre
"

Verse 
You came to set me free, Your love surrounds me so divine
You lead me through the shadows and give me peace of mind

Pre-Chorus 
I believe in You, I believe in You

Chorus 
I believe You are my savior, I believe You are all I need
I believe You are my comfort, I believe You are more than enough for me
Jesus, You're all I need

Repeat Verse
Repeat Pre-Chorus
Repeat Chorus

Bridge 
You are strong and mighty, You are strong and mighty
You are strong and mighty, You hold my world in Your hands

Repeat Chorus",gospel
"

Chorus: 
Won't you come on down to my rescue,
I'm losing sense of those harder things 
Come on down to my rescue, 
Things are wrong and going wrong
Won't you come on down to my rescue, 
Is this the blues I'm singing? 

Verse 1: 
If I said I'd lost my way, would you sympathize?
Could you sympathize your love is like a light in my life
Though I'm jumbled up, maybe I'm losing my touch
I don't know what I want anymore
First I want a kiss and then I want it all

Chorus 

Verse 2: 
I need you by my side, to carry me through 
Your love shines bright, just like the morning dew
No matter where I go, never have to worry no more
No more pain, no more sorrow, only joy abundance and love 

Chorus 

Bridge:
Your love is strong, It's bigger than the moon and stars above
Won't you come on down to my rescue,
And fill my soul with your tender love

Chorus 

Outro: 
Won't you come on down to my rescue,
Let me feel the warmth of your embrace
Won't you come on down to my rescue,
Rescue me and fill my heart with grace",gospel
"

Chorus 
Won't you come right down to me
And show me the way I should be 
Take away this burdensome load
I need you here to help me unload 

Verse 1 
I said I've lost my way and it's a cruel fate
I'm tangled up, I just can't seem to break
But you know that I was never really in control
I'm looking for someone to let me know

Chorus 
Won't you come right down to me
And show me the way I should be 
Take away this burdensome load
I need you here to help me unload 

Verse 2 
I'm lost in this mess, I admit I'm wrong
My strength is gone, I'm here singing a song
So come on down, I'm begging you please
Rescue me Lord and make me believe 

Chorus 
Won't you come right down to me
And show me the way I should be 
Take away this burdensome load
I need you here to help me unload 

Bridge
My faith is faltering, I don't know what to do
Help me Lord, I'm calling to you 
You're the only one that can pull me through 
I'm waiting for you, just come on rescue me 

Chorus 
Won't you come right down to me
And show me the way I should be 
Take away this burdensome load
I need you here to help me unload 

Outro
I'm waiting here for you, won't you come down to me 
I'm calling out to you, won't you come down and rescue me 
I'm lost and I don't know what to do
So I'm asking you Lord, won't you come rescue me",gospel
 glory glory hallelujah laying my burden down glory glory hallelujah lay my burden down.,gospel
,gospel
 on the day of pentecost the fire fall on me on the day of pentecost the fire fall on me oh i ve got my mind made up and i won t turn back because i want to see my jesus someday i ve got my mind made up and i won t turn back because i want to see my jesus someday deep down in my heart joy unspeakable I'll never forget God's wonderful love for me and when my work is done and the crown i won't shy away I'll look upon his face and shout alleluia I've got my mind made up and I won't turn back because I want to see my Jesus someday I've got my mind made up and I won't turn back because I want to see my Jesus someday,gospel
" on the day of pentecost and all will be saved when the fire fall on me on the day of pentecost the fire fall on me i ve got my mind made up and i won t turn back because i want to see my jesus someday i ve got my mind made up and i won t turn back because i want to see my jesus someday

I heard the Lord's call, His spirit moved in me
No more I roam the world, I've willfully set free
I want to join the saints up in the sky
Where peace floods my heart and I live in grace divine

I've got my mind made up, and I won't turn back
Cuz I want to see my Jesus someday

No matter the mountain high and no matter the low tide
I keep my eyes steady, I can't be denied
Let our faith be shown by the world all around
That's the reason I'm here, to sing the Lord's renown

I've got my mind made up, and I won't turn back
Cuz I want to see my Jesus someday

My strength is His strength 'til I can take no more
The Holy Spirit shines through me, even each morning door
I am baptized in the water, in the spirit and the blood
Thank God I'm born again, through Him I'm doing good

I've got my mind made up, and I won't turn back
Cuz I want to see my Jesus someday

In my darkest hour I hear the Lord's call
Let Jesus be my rock, in him I've laid my all
Every cross I bear is another step to His throne
Where sweet victory awaits, I'm never alone

I've got my mind made up, and I won't turn back
Cuz I want to see my Jesus someday",gospel
 turn your back on all the gossip and choose your friends wisely you don t need to go around talkin bout the way somebody else lives God will judge us all someday if we ain t careful what we say so don t be surprised when you hear those words on judgement day sweep around your own front door before you try to sweep around mine sweep around your own front door before you try to sweep around mine,gospel
,gospel
,gospel
,gospel
"
",gospel
"
",gospel
" if you raise your hands and praise his name when you re up against a wall and your mountain seems so tall just raise your hands and say greater is he that is within me and you can praise the hurt away if you ll just praise his name oh so praise his name every time you fall just raise your hands and say greater is he that is within me and you can praise the hurt away if you ll just praise his name oh so praise his name

Verse 1
When despair sets in and it's hard to believe
And you can't seem to find a way to be free
When it seems like the weight of the world is on you
Just lift your hands, praise His name and receive

Chorus 
You can praise the hurt away
If you'll just praise His name
Just raise your hands and say
Greater is He that is within me
You can praise the hurt away
If you'll just praise His name

Verse 2
When you stumble and you feel like you have failed
And you try to pick yourself up but you fall
When it seems like the enemy has won
Just lift your hands, praise His name and be done

Chorus 
You can praise the hurt away
If you'll just praise His name
Just raise your hands and say
Greater is He that is within me
You can praise the hurt away
If you'll just praise His name

Bridge
No matter what you face, lift your eyes to Him
And know that He's in control, He won't let go
Trust in Him and He'll see you through
Just lift your hands and praise His name

Chorus 
You can praise the hurt away
If you'll just praise His name
Just raise your hands and say
Greater is He that is within me
You can praise the hurt away
If you'll just praise His name",gospel
